TimePST:date::HH:mm a,TemperatureC:real,DewPointC:real,Humidity:real,SeaLevelPressurehPa:real,VisibilityKm:real,WindDirection:string,WindSpeedKmH:string,GustSpeedKmH:string,Precipitationmm:string,Events:string,Conditions:string,WindDirDegrees:real,DateUTC:date::yyyy-MM-dd HH:mm:ss
# http://www.wunderground.com/history/airport/KSFO/2014/2/1/DailyHistory.html?req_city=San%20Francisco%20International&req_state=CA&req_statename=California&reqdb.zip=94128&reqdb.magic=6&reqdb.wmo=99999
3:56 PM,17.8,4.4,41,1020.4,16.1,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-01-25 23:56:00
4:56 PM,17.8,2.8,37,1020.2,16.1,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-26 00:56:00
5:56 PM,16.7,6.1,50,1020.1,16.1,WNW,9.3,-,N/A,,Scattered Clouds,290,2014-01-26 01:56:00
6:56 PM,16.1,5.0,48,1020.3,16.1,SW,5.6,-,N/A,,Partly Cloudy,220,2014-01-26 02:56:00
7:56 PM,15.0,5.6,53,1020.4,16.1,WNW,13.0,-,N/A,,Partly Cloudy,290,2014-01-26 03:56:00
8:56 PM,14.4,2.8,46,1020.3,16.1,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-01-26 04:56:00
9:56 PM,13.3,4.4,55,1020.6,16.1,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-01-26 05:56:00
10:56 PM,12.2,1.1,47,1020.5,16.1,SSW,5.6,-,N/A,,Clear,210,2014-01-26 06:56:00
11:56 PM,12.8,7.2,69,1020.1,16.1,Calm,Calm,-,N/A,,Clear,0,2014-01-26 07:56:00
12:56 AM,12.2,4.4,59,1019.8,16.1,Calm,Calm,-,N/A,,Clear,0,2014-01-26 08:56:00
1:56 AM,11.1,2.8,57,1019.7,16.1,Calm,Calm,-,N/A,,Partly Cloudy,0,2014-01-26 09:56:00
2:56 AM,9.4,0.6,54,1019.7,16.1,Calm,Calm,-,N/A,,Clear,0,2014-01-26 10:56:00
3:56 AM,9.4,0.6,54,1019.1,16.1,Calm,Calm,-,N/A,,Clear,0,2014-01-26 11:56:00
4:56 AM,10.6,1.7,54,1018.9,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-26 12:56:00
5:56 AM,10.6,2.8,59,1019.2,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-26 13:56:00
6:56 AM,11.7,5.6,66,1019.6,16.1,North,5.6,-,N/A,,Mostly Cloudy,360,2014-01-26 14:56:00
7:56 AM,11.7,6.7,71,1019.6,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-26 15:56:00
8:56 AM,12.8,7.8,72,1019.9,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-26 16:56:00
9:56 AM,13.9,8.3,69,1020.4,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-26 17:56:00
10:56 AM,14.4,8.3,67,1020.3,16.1,East,5.6,-,N/A,,Mostly Cloudy,80,2014-01-26 18:56:00
11:56 AM,14.4,8.3,67,1019.6,14.5,NE,7.4,-,N/A,,Scattered Clouds,40,2014-01-26 19:56:00
12:56 PM,15.6,7.8,60,1018.4,16.1,North,5.6,-,N/A,,Scattered Clouds,10,2014-01-26 20:56:00
1:56 PM,17.2,5.0,45,1017.3,16.1,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-26 21:56:00
2:56 PM,16.7,8.3,58,1016.8,16.1,NNE,9.3,-,N/A,,Scattered Clouds,30,2014-01-26 22:56:00
3:56 PM,18.3,7.8,50,1017.0,16.1,WNW,20.4,-,N/A,,Scattered Clouds,300,2014-01-26 23:56:00
4:56 PM,14.4,7.8,65,1017.4,16.1,WNW,20.4,-,N/A,,Scattered Clouds,290,2014-01-27 00:56:00
5:56 PM,12.2,8.3,77,1017.9,16.1,WNW,27.8,-,N/A,,Partly Cloudy,290,2014-01-27 01:56:00
6:56 PM,11.7,8.3,80,1017.8,16.1,WNW,25.9,-,N/A,,Partly Cloudy,290,2014-01-27 02:56:00
7:56 PM,11.7,8.9,83,1018.0,16.1,WNW,22.2,-,N/A,,Partly Cloudy,300,2014-01-27 03:56:00
8:56 PM,11.7,8.9,83,1018.8,16.1,WNW,24.1,-,N/A,,Partly Cloudy,290,2014-01-27 04:56:00
9:56 PM,11.7,8.3,80,1019.0,16.1,West,24.1,-,N/A,,Partly Cloudy,280,2014-01-27 05:56:00
10:56 PM,11.1,7.8,80,1019.5,16.1,West,18.5,-,N/A,,Partly Cloudy,280,2014-01-27 06:56:00
11:56 PM,10.6,7.8,83,1019.1,16.1,West,7.4,-,N/A,,Partly Cloudy,280,2014-01-27 07:56:00
12:56 AM,9.4,6.1,80,1018.9,16.1,Calm,Calm,-,N/A,,Clear,0,2014-01-27 08:56:00
1:24 AM,11.0,8.0,82,1018.5,16.1,Calm,Calm,-,N/A,,Scattered Clouds,0,2014-01-27 09:24:00
1:34 AM,11.0,8.0,82,1018.8,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-27 09:34:00
1:56 AM,10.0,7.2,83,1019.1,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-27 09:56:00
2:56 AM,9.4,6.1,80,1019.0,16.1,WSW,7.4,-,N/A,,Mostly Cloudy,250,2014-01-27 10:56:00
3:56 AM,10.0,6.7,80,1019.4,12.9,West,9.3,-,N/A,,Mostly Cloudy,280,2014-01-27 11:56:00
4:56 AM,10.0,6.7,80,1019.6,16.1,West,9.3,-,N/A,,Mostly Cloudy,260,2014-01-27 12:56:00
5:56 AM,10.0,7.2,83,1019.9,14.5,South,5.6,-,N/A,,Mostly Cloudy,170,2014-01-27 13:56:00
6:56 AM,10.0,6.7,80,1020.5,16.1,SSE,9.3,-,N/A,,Mostly Cloudy,150,2014-01-27 14:56:00
7:56 AM,10.0,6.7,80,1021.2,16.1,SE,9.3,-,N/A,,Mostly Cloudy,130,2014-01-27 15:56:00
8:56 AM,10.6,7.2,80,1022.0,14.5,SE,7.4,-,N/A,,Overcast,130,2014-01-27 16:56:00
9:56 AM,12.2,7.8,75,1022.4,14.5,East,9.3,-,N/A,,Mostly Cloudy,80,2014-01-27 17:56:00
10:56 AM,12.8,7.8,72,1022.6,16.1,East,13.0,-,N/A,,Mostly Cloudy,100,2014-01-27 18:56:00
11:56 AM,12.8,8.3,74,1021.6,16.1,East,14.8,-,N/A,,Mostly Cloudy,100,2014-01-27 19:56:00
12:56 PM,12.2,8.3,77,1020.9,16.1,East,14.8,-,N/A,,Mostly Cloudy,80,2014-01-27 20:56:00
1:56 PM,13.3,8.3,72,1020.5,16.1,ENE,5.6,-,N/A,,Mostly Cloudy,70,2014-01-27 21:56:00
2:56 PM,15.0,8.3,64,1020.4,16.1,WNW,24.1,-,N/A,,Mostly Cloudy,290,2014-01-27 22:56:00
3:03 PM,14.0,8.0,67,1020.2,16.1,WNW,29.6,-,N/A,,Mostly Cloudy,290,2014-01-27 23:03:00
3:56 PM,13.9,8.3,69,1020.3,16.1,NW,18.5,-,N/A,,Mostly Cloudy,310,2014-01-27 23:56:00
4:56 PM,12.8,8.3,74,1020.5,16.1,WNW,16.7,-,N/A,,Mostly Cloudy,300,2014-01-28 00:56:00
5:56 PM,12.8,8.3,74,1021.0,16.1,WNW,13.0,-,N/A,,Mostly Cloudy,300,2014-01-28 01:56:00
6:56 PM,12.8,8.3,74,1021.2,16.1,WNW,11.1,-,N/A,,Mostly Cloudy,300,2014-01-28 02:56:00
7:56 PM,12.8,8.3,74,1021.5,16.1,WNW,9.3,-,N/A,,Mostly Cloudy,290,2014-01-28 03:56:00
8:56 PM,12.8,8.3,74,1022.0,16.1,NNW,14.8,-,N/A,,Mostly Cloudy,330,2014-01-28 04:56:00
9:56 PM,12.8,8.9,77,1022.5,16.1,NW,11.1,-,N/A,,Mostly Cloudy,310,2014-01-28 05:56:00
10:56 PM,12.2,8.3,77,1022.6,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-28 06:56:00
11:56 PM,12.2,8.9,80,1022.8,16.1,NW,7.4,-,N/A,,Mostly Cloudy,320,2014-01-28 07:56:00
12:56 AM,12.2,8.9,80,1022.6,16.1,West,7.4,-,N/A,,Mostly Cloudy,280,2014-01-28 08:56:00
1:56 AM,12.2,9.4,83,1023.0,16.1,WNW,5.6,-,N/A,,Mostly Cloudy,300,2014-01-28 09:56:00
2:56 AM,11.7,8.3,80,1023.0,16.1,South,5.6,-,N/A,,Mostly Cloudy,170,2014-01-28 10:56:00
3:56 AM,12.2,8.3,77,1022.9,16.1,South,5.6,-,N/A,,Overcast,180,2014-01-28 11:56:00
4:56 AM,12.2,8.9,80,1022.8,16.1,SE,5.6,-,N/A,,Overcast,140,2014-01-28 12:56:00
5:56 AM,12.8,8.9,77,1023.2,16.1,SSE,5.6,-,N/A,,Mostly Cloudy,150,2014-01-28 13:56:00
6:56 AM,12.8,8.3,74,1023.6,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-01-28 14:56:00
7:56 AM,12.8,8.9,77,1023.7,16.1,ESE,5.6,-,N/A,,Overcast,120,2014-01-28 15:56:00
8:56 AM,13.3,10.0,80,1024.2,16.1,Calm,Calm,-,N/A,,Overcast,0,2014-01-28 16:56:00
9:30 AM,14.0,10.0,77,1024.3,16.1,NE,5.6,-,N/A,,Overcast,40,2014-01-28 17:30:00
9:56 AM,13.3,10.0,80,1024.6,14.5,NE,7.4,-,N/A,,Overcast,50,2014-01-28 17:56:00
10:56 AM,13.3,10.0,80,1025.1,12.9,East,9.3,-,N/A,,Overcast,80,2014-01-28 18:56:00
11:56 AM,14.4,11.1,81,1023.9,14.5,East,7.4,-,N/A,,Mostly Cloudy,90,2014-01-28 19:56:00
12:56 PM,15.0,11.7,81,1023.2,14.5,ENE,9.3,-,N/A,,Overcast,60,2014-01-28 20:56:00
12:58 PM,-9999,-9999,N/A,1023.2,2.8,ENE,9.3,-,N/A,,Mist,60,2014-01-28 20:58:00
1:06 PM,15.0,12.0,82,1022.9,14.5,ENE,9.3,-,N/A,,Overcast,70,2014-01-28 21:06:00
1:56 PM,15.0,11.7,81,1022.8,14.5,Calm,Calm,-,N/A,,Overcast,0,2014-01-28 21:56:00
2:56 PM,18.5,13.9,75,1022.6,16.1,West,25.9,-,N/A,,Mostly Cloudy,270,2014-01-28 22:56:00
3:56 PM,16.7,13.3,80,1022.8,16.1,West,18.5,-,N/A,,Mostly Cloudy,280,2014-01-28 23:56:00
4:56 PM,17.2,13.9,81,1022.8,16.1,West,14.8,-,N/A,,Mostly Cloudy,270,2014-01-29 00:56:00
5:56 PM,16.0,13.9,87,1022.7,16.1,West,13.0,-,N/A,,Mostly Cloudy,280,2014-01-29 01:56:00
6:24 PM,16.0,14.0,88,1022.9,16.1,West,16.7,-,N/A,,Mostly Cloudy,260,2014-01-29 02:24:00
6:56 PM,16.2,13.9,86,1023.1,16.1,WNW,11.1,-,N/A,,Overcast,290,2014-01-29 02:56:00
7:28 PM,16.0,14.0,88,1023.2,16.1,WNW,9.3,-,N/A,,Overcast,290,2014-01-29 03:28:00
7:56 PM,15.9,13.9,88,1023.5,16.1,WNW,9.3,-,N/A,,Overcast,300,2014-01-29 03:56:00
8:56 PM,15.7,13.3,86,1023.3,16.1,WNW,9.3,-,N/A,,Overcast,290,2014-01-29 04:56:00
9:56 PM,15.7,13.3,86,1023.3,16.1,West,13.0,-,N/A,,Overcast,270,2014-01-29 05:56:00
10:56 PM,15.7,13.3,86,1023.4,16.1,WNW,13.0,-,N/A,,Overcast,290,2014-01-29 06:56:00
11:56 PM,15.7,13.3,86,1023.2,16.1,WNW,7.4,-,N/A,,Overcast,290,2014-01-29 07:56:00
12:56 AM,14.7,13.3,91,1022.6,16.1,WNW,9.3,-,N/A,,Overcast,300,2014-01-29 08:56:00
1:56 AM,14.4,13.3,93,1022.3,16.1,NW,7.4,-,N/A,,Overcast,310,2014-01-29 09:56:00
2:56 AM,14.6,13.3,92,1022.5,16.1,NW,9.3,-,N/A,,Overcast,310,2014-01-29 10:56:00
3:56 AM,15.8,13.3,85,1022.1,16.1,WNW,5.6,-,N/A,,Overcast,290,2014-01-29 11:56:00
4:56 AM,15.0,13.3,90,1022.2,16.1,WNW,5.6,-,N/A,,Overcast,300,2014-01-29 12:56:00
5:56 AM,14.8,13.3,91,1022.0,16.1,NW,7.4,-,N/A,,Overcast,320,2014-01-29 13:56:00
6:56 AM,15.0,12.8,87,1021.5,14.5,Calm,Calm,-,N/A,,Overcast,0,2014-01-29 14:56:00
7:56 AM,14.4,13.3,93,1021.7,14.5,Calm,Calm,-,N/A,,Overcast,0,2014-01-29 15:56:00
8:56 AM,14.4,12.8,90,1022.3,14.5,NNW,7.4,-,N/A,,Overcast,340,2014-01-29 16:56:00
9:56 AM,14.4,13.3,93,1022.1,12.9,ENE,9.3,-,N/A,,Overcast,60,2014-01-29 17:56:00
10:56 AM,14.4,12.8,90,1022.1,12.9,ENE,7.4,-,N/A,,Overcast,70,2014-01-29 18:56:00
11:56 AM,14.4,12.8,90,1021.5,12.9,West,16.7,-,N/A,,Overcast,260,2014-01-29 19:56:00
12:56 PM,16.7,13.3,80,1020.0,14.5,SW,16.7,-,N/A,,Overcast,230,2014-01-29 20:56:00
1:56 PM,17.2,13.9,81,1019.2,14.5,WNW,13.0,-,N/A,,Overcast,290,2014-01-29 21:56:00
2:56 PM,15.6,13.3,86,1018.8,16.1,WSW,13.0,-,N/A,,Overcast,240,2014-01-29 22:56:00
3:56 PM,15.0,12.8,87,1018.2,16.1,WSW,24.1,-,N/A,,Overcast,250,2014-01-29 23:56:00
4:56 PM,13.3,11.1,87,1017.9,16.1,West,18.5,-,N/A,,Overcast,270,2014-01-30 00:56:00
5:19 PM,13.0,11.0,88,1017.8,16.1,West,18.5,-,N/A,,Mostly Cloudy,260,2014-01-30 01:19:00
5:37 PM,13.0,11.0,88,1017.5,16.1,WNW,13.0,-,N/A,,Mostly Cloudy,290,2014-01-30 01:37:00
5:56 PM,13.3,10.6,84,1017.3,16.1,WSW,16.7,-,N/A,,Mostly Cloudy,240,2014-01-30 01:56:00
6:56 PM,12.8,10.6,86,1016.9,16.1,West,7.4,-,N/A,,Mostly Cloudy,270,2014-01-30 02:56:00
7:56 PM,12.8,10.6,86,1017.0,16.1,West,20.4,-,N/A,,Overcast,270,2014-01-30 03:56:00
8:56 PM,12.8,10.6,86,1016.4,16.1,West,22.2,-,N/A,,Mostly Cloudy,270,2014-01-30 04:56:00
9:56 PM,12.2,10.0,86,1016.4,16.1,West,20.4,-,N/A,,Overcast,270,2014-01-30 05:56:00
10:56 PM,12.2,10.6,90,1016.1,16.1,West,24.1,-,0.00,Rain,Light Rain,280,2014-01-30 06:56:00
11:56 PM,12.2,10.6,90,1015.8,16.1,West,18.5,-,0.00,,Overcast,280,2014-01-30 07:56:00
12:56 AM,12.2,10.6,90,1015.0,16.1,West,14.8,-,0.00,Rain,Light Rain,270,2014-01-30 08:56:00
1:56 AM,11.7,10.6,93,1014.0,16.1,West,14.8,-,0.00,Rain,Light Rain,270,2014-01-30 09:56:00
2:56 AM,11.7,10.0,89,1013.3,16.1,WNW,9.3,-,0.00,,Overcast,290,2014-01-30 10:56:00
3:56 AM,11.7,10.6,93,1013.3,16.1,WNW,13.0,-,N/A,,Overcast,290,2014-01-30 11:56:00
4:56 AM,11.7,10.0,89,1013.0,16.1,Calm,Calm,-,N/A,,Overcast,0,2014-01-30 12:56:00
5:56 AM,11.7,10.0,89,1012.7,16.1,Calm,Calm,-,N/A,,Overcast,0,2014-01-30 13:56:00
6:56 AM,11.7,10.0,89,1012.9,16.1,West,18.5,-,0.00,Rain,Light Rain,270,2014-01-30 14:56:00
7:56 AM,11.7,10.0,89,1012.8,16.1,West,18.5,-,0.00,,Mostly Cloudy,260,2014-01-30 15:56:00
8:56 AM,11.7,9.4,86,1013.0,14.5,West,20.4,-,N/A,,Mostly Cloudy,280,2014-01-30 16:56:00
9:18 AM,13.0,10.0,82,1012.8,14.5,West,24.1,-,N/A,,Mostly Cloudy,280,2014-01-30 17:18:00
9:56 AM,13.3,10.0,80,1013.0,14.5,West,27.8,-,N/A,,Mostly Cloudy,280,2014-01-30 17:56:00
10:56 AM,12.8,9.4,80,1013.7,14.5,West,25.9,-,N/A,,Overcast,280,2014-01-30 18:56:00
11:56 AM,12.8,8.9,77,1013.5,16.1,West,31.5,-,N/A,,Mostly Cloudy,270,2014-01-30 19:56:00
12:56 PM,14.4,8.3,67,1012.4,16.1,West,38.9,44.4,N/A,,Partly Cloudy,280,2014-01-30 20:56:00
1:56 PM,14.4,7.8,65,1011.7,16.1,WSW,25.9,-,N/A,,Partly Cloudy,250,2014-01-30 21:56:00
2:56 PM,13.3,7.8,69,1011.9,16.1,West,33.3,40.7,N/A,,Scattered Clouds,260,2014-01-30 22:56:00
3:56 PM,13.3,7.8,69,1011.7,16.1,West,25.9,38.9,N/A,,Scattered Clouds,260,2014-01-30 23:56:00
4:56 PM,12.2,7.8,75,1011.6,16.1,WSW,24.1,-,N/A,,Scattered Clouds,250,2014-01-31 00:56:00
5:56 PM,12.2,7.8,75,1011.9,16.1,WSW,22.2,37.0,N/A,,Mostly Cloudy,250,2014-01-31 01:56:00
6:56 PM,11.7,7.8,77,1011.9,16.1,West,20.4,37.0,N/A,,Mostly Cloudy,260,2014-01-31 02:56:00
7:25 PM,12.0,8.0,77,1012.1,16.1,WSW,18.5,-,N/A,,Mostly Cloudy,240,2014-01-31 03:25:00
7:56 PM,11.7,7.8,77,1012.4,16.1,WSW,22.2,37.0,N/A,,Mostly Cloudy,250,2014-01-31 03:56:00
8:56 PM,11.7,7.8,77,1012.8,16.1,WSW,22.2,37.0,N/A,,Overcast,250,2014-01-31 04:56:00
9:56 PM,11.7,7.8,77,1013.0,16.1,West,37.0,53.7,N/A,,Overcast,270,2014-01-31 05:56:00
10:56 PM,11.7,7.8,77,1013.3,16.1,West,31.5,-,0.00,,Overcast,270,2014-01-31 06:56:00
11:56 PM,11.7,7.8,77,1013.2,16.1,West,24.1,-,N/A,,Overcast,270,2014-01-31 07:56:00
12:56 AM,11.7,6.7,71,1013.2,16.1,West,16.7,-,N/A,,Overcast,280,2014-01-31 08:56:00
1:56 AM,11.1,7.8,80,1013.6,16.1,WNW,18.5,-,N/A,,Mostly Cloudy,290,2014-01-31 09:56:00
2:56 AM,10.6,7.8,83,1013.8,16.1,West,13.0,-,N/A,,Partly Cloudy,270,2014-01-31 10:56:00
3:56 AM,9.4,7.2,86,1014.3,16.1,West,11.1,-,N/A,,Scattered Clouds,260,2014-01-31 11:56:00
4:56 AM,9.4,7.2,86,1014.7,16.1,NW,9.3,-,N/A,,Clear,320,2014-01-31 12:56:00
5:56 AM,8.3,5.6,83,1015.5,16.1,West,9.3,-,N/A,,Clear,270,2014-01-31 13:56:00
6:56 AM,8.9,5.6,80,1016.0,16.1,West,7.4,-,N/A,,Partly Cloudy,280,2014-01-31 14:56:00
7:56 AM,8.9,6.7,86,1016.8,14.5,West,7.4,-,N/A,,Partly Cloudy,270,2014-01-31 15:56:00
8:56 AM,11.7,7.2,74,1017.5,16.1,West,7.4,-,N/A,,Partly Cloudy,280,2014-01-31 16:56:00
9:56 AM,12.2,7.2,72,1018.4,16.1,North,7.4,-,N/A,,Partly Cloudy,360,2014-01-31 17:56:00
10:56 AM,12.8,7.2,69,1018.9,16.1,NE,7.4,-,N/A,,Partly Cloudy,40,2014-01-31 18:56:00
11:56 AM,12.8,7.2,69,1018.5,16.1,NNE,7.4,-,N/A,,Partly Cloudy,30,2014-01-31 19:56:00
12:56 PM,15.6,2.2,41,1018.0,16.1,West,16.7,-,N/A,,Partly Cloudy,260,2014-01-31 20:56:00
1:56 PM,15.6,3.3,44,1017.8,16.1,WNW,20.4,-,N/A,,Partly Cloudy,290,2014-01-31 21:56:00
2:56 PM,15.0,4.4,49,1017.6,16.1,West,35.2,-,N/A,,Partly Cloudy,270,2014-01-31 22:56:00
3:56 PM,14.4,3.9,49,1017.6,16.1,West,40.7,-,N/A,,Partly Cloudy,280,2014-01-31 23:56:00
4:56 PM,13.3,4.4,55,1017.4,16.1,West,38.9,53.7,N/A,,Partly Cloudy,280,2014-02-01 00:56:00
5:56 PM,11.7,5.6,66,1017.6,16.1,West,44.4,55.6,N/A,,Partly Cloudy,280,2014-02-01 01:56:00
6:56 PM,11.1,5.6,69,1017.7,16.1,West,44.4,55.6,N/A,,Partly Cloudy,270,2014-02-01 02:56:00
7:56 PM,11.1,5.6,69,1018.3,16.1,West,27.8,42.6,N/A,,Clear,280,2014-02-01 03:56:00
8:56 PM,10.6,5.0,68,1018.7,16.1,West,27.8,-,N/A,,Clear,270,2014-02-01 04:56:00
9:56 PM,10.6,5.0,68,1018.9,16.1,West,24.1,-,N/A,,Clear,280,2014-02-01 05:56:00
10:56 PM,10.6,5.0,68,1018.8,16.1,West,18.5,-,N/A,,Clear,280,2014-02-01 06:56:00
11:56 PM,10.0,5.0,71,1019.0,16.1,West,18.5,-,N/A,,Clear,270,2014-02-01 07:56:00
12:56 AM,9.4,4.4,71,1019.0,16.1,West,16.7,-,N/A,,Clear,280,2014-02-01 08:56:00
1:56 AM,9.4,3.9,69,1019.1,16.1,WNW,11.1,-,N/A,,Clear,290,2014-02-01 09:56:00
2:56 AM,9.4,4.4,71,1019.3,16.1,WNW,5.6,-,N/A,,Clear,300,2014-02-01 10:56:00
3:56 AM,7.8,3.3,73,1019.5,16.1,West,5.6,-,N/A,,Clear,260,2014-02-01 11:56:00
4:56 AM,6.7,2.8,76,1020.0,16.1,WNW,7.4,-,N/A,,Clear,290,2014-02-01 12:56:00
5:56 AM,6.1,2.2,76,1020.3,16.1,Calm,Calm,-,N/A,,Clear,0,2014-02-01 13:56:00
6:56 AM,6.1,2.8,80,1020.6,16.1,South,5.6,-,N/A,,Clear,190,2014-02-01 14:56:00
7:56 AM,6.7,2.8,76,1021.3,16.1,West,5.6,-,N/A,,Clear,270,2014-02-01 15:56:00
8:56 AM,10.0,4.4,68,1021.4,16.1,Calm,Calm,-,N/A,,Clear,0,2014-02-01 16:56:00
9:56 AM,10.6,5.0,68,1021.7,16.1,Calm,Calm,-,N/A,,Clear,0,2014-02-01 17:56:00
10:56 AM,11.7,6.1,69,1021.7,16.1,ENE,5.6,-,N/A,,Clear,60,2014-02-01 18:56:00
11:56 AM,12.2,6.1,66,1021.0,16.1,ENE,7.4,-,N/A,,Clear,60,2014-02-01 19:56:00
12:56 PM,13.3,3.3,51,1019.9,16.1,ENE,9.3,-,N/A,,Partly Cloudy,70,2014-02-01 20:56:00
1:56 PM,14.4,2.2,44,1019.7,16.1,NE,9.3,-,N/A,,Partly Cloudy,40,2014-02-01 21:56:00
2:56 PM,14.4,2.8,46,1019.6,16.1,West,22.2,-,N/A,,Partly Cloudy,280,2014-02-01 22:56:00
3:56 PM,13.9,3.3,49,1019.7,16.1,West,25.9,-,N/A,,Partly Cloudy,280,2014-02-01 23:56:00
4:56 PM,12.2,4.4,59,1019.9,16.1,West,29.6,-,N/A,,Partly Cloudy,270,2014-02-02 00:56:00
5:56 PM,11.1,5.0,66,1019.7,16.1,West,24.1,-,N/A,,Partly Cloudy,270,2014-02-02 01:56:00
6:56 PM,10.6,5.6,71,1019.3,16.1,West,14.8,-,N/A,,Partly Cloudy,260,2014-02-02 02:56:00
7:56 PM,10.6,5.6,71,1019.1,16.1,WNW,11.1,-,N/A,,Partly Cloudy,290,2014-02-02 03:56:00
8:56 PM,9.4,5.0,74,1019.2,16.1,SSE,7.4,-,N/A,,Partly Cloudy,160,2014-02-02 04:56:00
9:56 PM,8.9,4.4,74,1019.2,16.1,SSW,7.4,-,N/A,,Mostly Cloudy,200,2014-02-02 05:56:00
10:56 PM,9.4,5.0,74,1019.3,16.1,Calm,Calm,-,N/A,,Mostly Cloudy,0,2014-02-02 06:56:00
11:56 PM,8.9,5.6,80,1018.4,16.1,South,7.4,-,N/A,,Scattered Clouds,170,2014-02-02 07:56:00
